id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro,tasa_reciclaje
RES-001633,2020-01-06,2020,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.34,0.2,1.14,EcoRetiro SA,14.925373134328357
RES-001634,2020-01-06,2020,1,Residuo general,Residuos de oficina y comedor,9.7,0.0,9.7,Municipal,0.0
RES-001635,2020-01-06,2020,1,Papel y cartón of.,Papel de impresión y documentos,3.49,0.68,2.81,VerdeLogística,19.484240687679083
RES-001636,2020-01-13,2020,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,5.58,26.53,VerdeLogística,17.37776393646839
RES-001637,2020-01-13,2020,1,Plástico,"Film, espumas y plásticos varios",12.83,0.0,12.83,Municipal,0.0
RES-001638,2020-01-13,2020,1,E-waste,Componentes y productos defectuosos,8.55,1.73,6.81,VerdeLogística,20.233918128654967
RES-001639,2020-01-13,2020,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.3,0.41,1.89,Municipal,17.82608695652174
RES-001640,2020-01-13,2020,1,Residuo general,Residuos de oficina y comedor,8.36,0.0,8.36,VerdeLogística,0.0
RES-001641,2020-01-13,2020,1,Papel y cartón of.,Papel de impresión y documentos,3.33,0.6,2.72,VerdeLogística,18.01801801801802
RES-001642,2020-01-20,2020,1,Embalaje cartón,Cajas y embalajes de productos,21.41,4.02,17.39,Municipal,18.77627276973377
RES-001643,2020-01-20,2020,1,Plástico,"Film, espumas y plásticos varios",10.62,0.0,10.62,EcoRetiro SA,0.0
RES-001644,2020-01-20,2020,1,E-waste,Componentes y productos defectuosos,7.16,1.36,5.8,EcoRetiro SA,18.99441340782123
RES-001645,2020-01-20,2020,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.92,0.31,1.61,EcoRetiro SA,16.145833333333336
RES-001646,2020-01-20,2020,1,Residuo general,Residuos de oficina y comedor,8.09,0.0,8.09,Municipal,0.0
RES-001647,2020-01-20,2020,1,Papel y cartón of.,Papel de impresión y documentos,2.82,0.51,2.3,VerdeLogística,18.085106382978726
RES-001648,2020-01-27,2020,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.68,18.37,EcoRetiro SA,20.303687635574835
RES-001649,2020-01-27,2020,1,Plástico,"Film, espumas y plásticos varios",11.16,0.0,11.16,EcoRetiro SA,0.0
RES-001650,2020-01-27,2020,1,E-waste,Componentes y productos defectuosos,6.82,1.21,5.62,EcoRetiro SA,17.741935483870964
RES-001651,2020-01-27,2020,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,0.44,1.79,EcoRetiro SA,19.819819819819816
RES-001652,2020-01-27,2020,1,Residuo general,Residuos de oficina y comedor,8.54,0.0,8.54,EcoRetiro SA,0.0
RES-001653,2020-01-27,2020,1,Papel y cartón of.,Papel de impresión y documentos,3.58,0.6,2.98,VerdeLogística,16.75977653631285
RES-001654,2020-02-03,2020,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.91,24.04,EcoRetiro SA,16.96027633851468
RES-001655,2020-02-03,2020,2,Plástico,"Film, espumas y plásticos varios",13.47,0.0,13.47,VerdeLogística,0.0
RES-001656,2020-02-03,2020,2,E-waste,Componentes y productos defectuosos,6.11,1.22,4.89,EcoRetiro SA,19.96726677577741
RES-001657,2020-02-03,2020,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.02,0.36,1.66,Municipal,17.82178217821782
RES-001658,2020-02-03,2020,2,Residuo general,Residuos de oficina y comedor,7.78,0.0,7.78,EcoRetiro SA,0.0
RES-001659,2020-02-03,2020,2,Papel y cartón of.,Papel de impresión y documentos,2.38,0.32,2.07,Municipal,13.445378151260506
RES-001660,2020-02-10,2020,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,3.58,20.96,VerdeLogística,14.588427057864712
RES-001661,2020-02-10,2020,2,Plástico,"Film, espumas y plásticos varios",10.7,0.0,10.7,EcoRetiro SA,0.0
RES-001662,2020-02-10,2020,2,E-waste,Componentes y productos defectuosos,5.8,0.75,5.05,VerdeLogística,12.931034482758621
RES-001663,2020-02-10,2020,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.99,0.36,1.63,VerdeLogística,18.090452261306535
RES-001664,2020-02-10,2020,2,Residuo general,Residuos de oficina y comedor,9.81,0.0,9.81,Municipal,0.0
RES-001665,2020-02-10,2020,2,Papel y cartón of.,Papel de impresión y documentos,3.02,0.45,2.56,EcoRetiro SA,14.90066225165563
RES-001666,2020-02-17,2020,2,Embalaje cartón,Cajas y embalajes de productos,18.84,3.21,15.63,VerdeLogística,17.038216560509554
RES-001667,2020-02-17,2020,2,Plástico,"Film, espumas y plásticos varios",8.74,0.0,8.74,VerdeLogística,0.0
RES-001668,2020-02-17,2020,2,E-waste,Componentes y productos defectuosos,5.76,1.05,4.7,Municipal,18.229166666666668
RES-001669,2020-02-17,2020,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.33,0.44,1.89,Municipal,18.884120171673818
RES-001670,2020-02-17,2020,2,Residuo general,Residuos de oficina y comedor,7.37,0.0,7.37,VerdeLogística,0.0
RES-001671,2020-02-17,2020,2,Papel y cartón of.,Papel de impresión y documentos,3.55,0.54,3.01,VerdeLogística,15.211267605633804
RES-001672,2020-02-24,2020,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,4.81,21.36,Municipal,18.372803666921314
RES-001673,2020-02-24,2020,2,Plástico,"Film, espumas y plásticos varios",10.45,0.0,10.45,EcoRetiro SA,0.0
RES-001674,2020-02-24,2020,2,E-waste,Componentes y productos defectuosos,5.02,0.82,4.2,Municipal,16.334661354581673
RES-001675,2020-02-24,2020,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.37,0.41,1.96,EcoRetiro SA,17.299578059071727
RES-001676,2020-02-24,2020,2,Residuo general,Residuos de oficina y comedor,8.82,0.0,8.82,VerdeLogística,0.0
RES-001677,2020-02-24,2020,2,Papel y cartón of.,Papel de impresión y documentos,2.94,0.68,2.26,VerdeLogística,23.12925170068027
RES-001678,2020-03-02,2020,3,Embalaje cartón,Cajas y embalajes de productos,1.23,0.25,0.98,EcoRetiro SA,20.32520325203252
RES-001679,2020-03-02,2020,3,Plástico,"Film, espumas y plásticos varios",0.7,0.0,0.7,Municipal,0.0
RES-001680,2020-03-02,2020,3,E-waste,Componentes y productos defectuosos,0.5,0.09,0.41,Municipal,18.0
RES-001681,2020-03-02,2020,3,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.06,0.44,EcoRetiro SA,12.0
RES-001682,2020-03-02,2020,3,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,Municipal,0.0
RES-001683,2020-03-02,2020,3,Papel y cartón of.,Papel de impresión y documentos,0.5,0.08,0.42,Municipal,16.0
RES-001684,2020-03-09,2020,3,Embalaje cartón,Cajas y embalajes de productos,1.07,0.19,0.87,VerdeLogística,17.75700934579439
RES-001685,2020-03-09,2020,3,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,Municipal,0.0
RES-001686,2020-03-09,2020,3,E-waste,Componentes y productos defectuosos,0.5,0.1,0.4,VerdeLogística,20.0
RES-001687,2020-03-09,2020,3,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.1,0.4,Municipal,20.0
RES-001688,2020-03-09,2020,3,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,EcoRetiro SA,0.0
RES-001689,2020-03-09,2020,3,Papel y cartón of.,Papel de impresión y documentos,0.5,0.09,0.41,VerdeLogística,18.0
RES-001690,2020-03-16,2020,3,Embalaje cartón,Cajas y embalajes de productos,1.02,0.17,0.85,EcoRetiro SA,16.666666666666668
RES-001691,2020-03-16,2020,3,Plástico,"Film, espumas y plásticos varios",0.51,0.0,0.51,Municipal,0.0
RES-001692,2020-03-16,2020,3,E-waste,Componentes y productos defectuosos,0.5,0.1,0.4,VerdeLogística,20.0
RES-001693,2020-03-16,2020,3,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.09,0.41,VerdeLogística,18.0
RES-001694,2020-03-16,2020,3,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,EcoRetiro SA,0.0
RES-001695,2020-03-16,2020,3,Papel y cartón of.,Papel de impresión y documentos,0.5,0.09,0.41,EcoRetiro SA,18.0
RES-001696,2020-03-23,2020,3,Embalaje cartón,Cajas y embalajes de productos,1.34,0.25,1.09,VerdeLogística,18.656716417910445
RES-001697,2020-03-23,2020,3,Plástico,"Film, espumas y plásticos varios",0.53,0.0,0.53,EcoRetiro SA,0.0
RES-001698,2020-03-23,2020,3,E-waste,Componentes y productos defectuosos,0.5,0.08,0.42,EcoRetiro SA,16.0
RES-001699,2020-03-23,2020,3,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.08,0.42,EcoRetiro SA,16.0
RES-001700,2020-03-23,2020,3,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,VerdeLogística,0.0
RES-001701,2020-03-23,2020,3,Papel y cartón of.,Papel de impresión y documentos,0.5,0.09,0.41,EcoRetiro SA,18.0
RES-001702,2020-03-30,2020,3,Embalaje cartón,Cajas y embalajes de productos,1.32,0.24,1.08,Municipal,18.18181818181818
RES-001703,2020-03-30,2020,3,Plástico,"Film, espumas y plásticos varios",0.55,0.0,0.55,EcoRetiro SA,0.0
RES-001704,2020-03-30,2020,3,E-waste,Componentes y productos defectuosos,0.5,0.08,0.42,EcoRetiro SA,16.0
RES-001705,2020-03-30,2020,3,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.09,0.41,EcoRetiro SA,18.0
RES-001706,2020-03-30,2020,3,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,Municipal,0.0
RES-001707,2020-03-30,2020,3,Papel y cartón of.,Papel de impresión y documentos,0.5,0.1,0.4,VerdeLogística,20.0
RES-001708,2020-04-06,2020,4,Embalaje cartón,Cajas y embalajes de productos,1.25,0.55,0.71,Municipal,44.00000000000001
RES-001709,2020-04-06,2020,4,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,VerdeLogística,0.0
RES-001710,2020-04-06,2020,4,E-waste,Componentes y productos defectuosos,0.5,0.21,0.29,VerdeLogística,42.0
RES-001711,2020-04-06,2020,4,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.2,0.3,VerdeLogística,40.0
RES-001712,2020-04-06,2020,4,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,VerdeLogística,0.0
RES-001713,2020-04-06,2020,4,Papel y cartón of.,Papel de impresión y documentos,0.5,0.21,0.29,VerdeLogística,42.0
RES-001714,2020-04-13,2020,4,Embalaje cartón,Cajas y embalajes de productos,1.15,0.51,0.63,EcoRetiro SA,44.34782608695652
RES-001715,2020-04-13,2020,4,Plástico,"Film, espumas y plásticos varios",0.67,0.0,0.67,EcoRetiro SA,0.0
RES-001716,2020-04-13,2020,4,E-waste,Componentes y productos defectuosos,0.5,0.23,0.27,Municipal,46.0
RES-001717,2020-04-13,2020,4,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.24,0.26,EcoRetiro SA,48.0
RES-001718,2020-04-13,2020,4,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,EcoRetiro SA,0.0
RES-001719,2020-04-13,2020,4,Papel y cartón of.,Papel de impresión y documentos,0.5,0.22,0.28,EcoRetiro SA,44.0
RES-001720,2020-04-20,2020,4,Embalaje cartón,Cajas y embalajes de productos,1.37,0.55,0.81,Municipal,40.14598540145985
RES-001721,2020-04-20,2020,4,Plástico,"Film, espumas y plásticos varios",0.61,0.0,0.61,VerdeLogística,0.0
RES-001722,2020-04-20,2020,4,E-waste,Componentes y productos defectuosos,0.5,0.22,0.28,VerdeLogística,44.0
RES-001723,2020-04-20,2020,4,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.18,0.32,EcoRetiro SA,36.0
RES-001724,2020-04-20,2020,4,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,Municipal,0.0
RES-001725,2020-04-20,2020,4,Papel y cartón of.,Papel de impresión y documentos,0.5,0.2,0.3,VerdeLogística,40.0
RES-001726,2020-04-27,2020,4,Embalaje cartón,Cajas y embalajes de productos,1.08,0.54,0.53,VerdeLogística,50.0
RES-001727,2020-04-27,2020,4,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,Municipal,0.0
RES-001728,2020-04-27,2020,4,E-waste,Componentes y productos defectuosos,0.5,0.22,0.28,VerdeLogística,44.0
RES-001729,2020-04-27,2020,4,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.18,0.32,Municipal,36.0
RES-001730,2020-04-27,2020,4,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,EcoRetiro SA,0.0
RES-001731,2020-04-27,2020,4,Papel y cartón of.,Papel de impresión y documentos,0.5,0.2,0.3,Municipal,40.0
RES-001732,2020-05-04,2020,5,Embalaje cartón,Cajas y embalajes de productos,1.44,0.6,0.84,VerdeLogística,41.66666666666667
RES-001733,2020-05-04,2020,5,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,VerdeLogística,0.0
RES-001734,2020-05-04,2020,5,E-waste,Componentes y productos defectuosos,0.5,0.21,0.29,Municipal,42.0
RES-001735,2020-05-04,2020,5,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.23,0.27,Municipal,46.0
RES-001736,2020-05-04,2020,5,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,Municipal,0.0
RES-001737,2020-05-04,2020,5,Papel y cartón of.,Papel de impresión y documentos,0.5,0.21,0.29,VerdeLogística,42.0
RES-001738,2020-05-11,2020,5,Embalaje cartón,Cajas y embalajes de productos,1.21,0.48,0.73,VerdeLogística,39.66942148760331
RES-001739,2020-05-11,2020,5,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,VerdeLogística,0.0
RES-001740,2020-05-11,2020,5,E-waste,Componentes y productos defectuosos,0.5,0.2,0.3,EcoRetiro SA,40.0
RES-001741,2020-05-11,2020,5,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.2,0.3,EcoRetiro SA,40.0
RES-001742,2020-05-11,2020,5,Residuo general,Residuos de oficina y comedor,0.55,0.0,0.55,Municipal,0.0
RES-001743,2020-05-11,2020,5,Papel y cartón of.,Papel de impresión y documentos,0.5,0.19,0.31,Municipal,38.0
RES-001744,2020-05-18,2020,5,Embalaje cartón,Cajas y embalajes de productos,1.27,0.45,0.82,EcoRetiro SA,35.43307086614173
RES-001745,2020-05-18,2020,5,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,VerdeLogística,0.0
RES-001746,2020-05-18,2020,5,E-waste,Componentes y productos defectuosos,0.5,0.21,0.29,EcoRetiro SA,42.0
RES-001747,2020-05-18,2020,5,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.21,0.29,Municipal,42.0
RES-001748,2020-05-18,2020,5,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,VerdeLogística,0.0
RES-001749,2020-05-18,2020,5,Papel y cartón of.,Papel de impresión y documentos,0.5,0.24,0.26,VerdeLogística,48.0
RES-001750,2020-05-25,2020,5,Embalaje cartón,Cajas y embalajes de productos,1.27,0.45,0.82,EcoRetiro SA,35.43307086614173
RES-001751,2020-05-25,2020,5,Plástico,"Film, espumas y plásticos varios",0.5,0.0,0.5,VerdeLogística,0.0
RES-001752,2020-05-25,2020,5,E-waste,Componentes y productos defectuosos,0.5,0.19,0.31,VerdeLogística,38.0
RES-001753,2020-05-25,2020,5,Pilas y baterías,Pilas agotadas y baterías de litio,0.5,0.2,0.3,VerdeLogística,40.0
RES-001754,2020-05-25,2020,5,Residuo general,Residuos de oficina y comedor,0.5,0.0,0.5,Municipal,0.0
RES-001755,2020-05-25,2020,5,Papel y cartón of.,Papel de impresión y documentos,0.5,0.22,0.28,EcoRetiro SA,44.0
RES-001756,2020-06-01,2020,6,Embalaje cartón,Cajas y embalajes de productos,10.91,4.76,6.15,EcoRetiro SA,43.62969752520623
RES-001757,2020-06-01,2020,6,Plástico,"Film, espumas y plásticos varios",3.09,0.0,3.09,Municipal,0.0
RES-001758,2020-06-01,2020,6,E-waste,Componentes y productos defectuosos,2.07,0.83,1.24,VerdeLogística,40.09661835748793
RES-001759,2020-06-01,2020,6,Pilas y baterías,Pilas agotadas y baterías de litio,0.81,0.35,0.47,Municipal,43.209876543209866
RES-001760,2020-06-01,2020,6,Residuo general,Residuos de oficina y comedor,2.71,0.0,2.71,VerdeLogística,0.0
RES-001761,2020-06-01,2020,6,Papel y cartón of.,Papel de impresión y documentos,1.15,0.47,0.68,VerdeLogística,40.869565217391305
RES-001762,2020-06-08,2020,6,Embalaje cartón,Cajas y embalajes de productos,6.83,2.31,4.51,Municipal,33.821376281112734
RES-001763,2020-06-08,2020,6,Plástico,"Film, espumas y plásticos varios",4.06,0.0,4.06,VerdeLogística,0.0
RES-001764,2020-06-08,2020,6,E-waste,Componentes y productos defectuosos,2.4,1.03,1.37,Municipal,42.91666666666667
RES-001765,2020-06-08,2020,6,Pilas y baterías,Pilas agotadas y baterías de litio,0.86,0.42,0.44,EcoRetiro SA,48.837209302325576
RES-001766,2020-06-08,2020,6,Residuo general,Residuos de oficina y comedor,2.64,0.0,2.64,EcoRetiro SA,0.0
RES-001767,2020-06-08,2020,6,Papel y cartón of.,Papel de impresión y documentos,1.01,0.46,0.55,VerdeLogística,45.54455445544555
RES-001768,2020-06-15,2020,6,Embalaje cartón,Cajas y embalajes de productos,10.86,4.25,6.61,EcoRetiro SA,39.134438305709025
RES-001769,2020-06-15,2020,6,Plástico,"Film, espumas y plásticos varios",4.39,0.0,4.39,Municipal,0.0
RES-001770,2020-06-15,2020,6,E-waste,Componentes y productos defectuosos,1.96,0.84,1.12,EcoRetiro SA,42.857142857142854
RES-001771,2020-06-15,2020,6,Pilas y baterías,Pilas agotadas y baterías de litio,0.71,0.31,0.41,EcoRetiro SA,43.66197183098592
RES-001772,2020-06-15,2020,6,Residuo general,Residuos de oficina y comedor,2.39,0.0,2.39,VerdeLogística,0.0
RES-001773,2020-06-15,2020,6,Papel y cartón of.,Papel de impresión y documentos,1.31,0.46,0.85,VerdeLogística,35.11450381679389
RES-001774,2020-06-22,2020,6,Embalaje cartón,Cajas y embalajes de productos,7.72,3.66,4.06,VerdeLogística,47.40932642487047
RES-001775,2020-06-22,2020,6,Plástico,"Film, espumas y plásticos varios",4.81,0.0,4.81,VerdeLogística,0.0
RES-001776,2020-06-22,2020,6,E-waste,Componentes y productos defectuosos,1.91,0.93,0.99,Municipal,48.691099476439796
RES-001777,2020-06-22,2020,6,Pilas y baterías,Pilas agotadas y baterías de litio,0.9,0.39,0.51,VerdeLogística,43.333333333333336
RES-001778,2020-06-22,2020,6,Residuo general,Residuos de oficina y comedor,2.63,0.0,2.63,EcoRetiro SA,0.0
RES-001779,2020-06-22,2020,6,Papel y cartón of.,Papel de impresión y documentos,1.37,0.57,0.81,EcoRetiro SA,41.60583941605839
RES-001780,2020-06-29,2020,6,Embalaje cartón,Cajas y embalajes de productos,9.6,3.16,6.44,Municipal,32.91666666666667
RES-001781,2020-06-29,2020,6,Plástico,"Film, espumas y plásticos varios",3.37,0.0,3.37,EcoRetiro SA,0.0
RES-001782,2020-06-29,2020,6,E-waste,Componentes y productos defectuosos,1.89,0.8,1.09,EcoRetiro SA,42.32804232804233
RES-001783,2020-06-29,2020,6,Pilas y baterías,Pilas agotadas y baterías de litio,0.72,0.29,0.43,Municipal,40.27777777777778
RES-001784,2020-06-29,2020,6,Residuo general,Residuos de oficina y comedor,2.83,0.0,2.83,EcoRetiro SA,0.0
RES-001785,2020-06-29,2020,6,Papel y cartón of.,Papel de impresión y documentos,1.0,0.35,0.65,Municipal,35.0
RES-001786,2020-07-06,2020,7,Embalaje cartón,Cajas y embalajes de productos,13.16,5.4,7.76,Municipal,41.03343465045593
RES-001787,2020-07-06,2020,7,Plástico,"Film, espumas y plásticos varios",6.28,0.0,6.28,Municipal,0.0
RES-001788,2020-07-06,2020,7,E-waste,Componentes y productos defectuosos,3.17,1.38,1.78,EcoRetiro SA,43.53312302839116
RES-001789,2020-07-06,2020,7,Pilas y baterías,Pilas agotadas y baterías de litio,1.06,0.44,0.62,EcoRetiro SA,41.50943396226415
RES-001790,2020-07-06,2020,7,Residuo general,Residuos de oficina y comedor,3.3,0.0,3.3,VerdeLogística,0.0
RES-001791,2020-07-06,2020,7,Papel y cartón of.,Papel de impresión y documentos,1.61,0.49,1.12,Municipal,30.43478260869565
RES-001792,2020-07-13,2020,7,Embalaje cartón,Cajas y embalajes de productos,11.59,4.25,7.34,VerdeLogística,36.6695427092321
RES-001793,2020-07-13,2020,7,Plástico,"Film, espumas y plásticos varios",6.16,0.0,6.16,EcoRetiro SA,0.0
RES-001794,2020-07-13,2020,7,E-waste,Componentes y productos defectuosos,3.44,1.6,1.84,Municipal,46.51162790697675
RES-001795,2020-07-13,2020,7,Pilas y baterías,Pilas agotadas y baterías de litio,0.95,0.43,0.52,Municipal,45.26315789473684
RES-001796,2020-07-13,2020,7,Residuo general,Residuos de oficina y comedor,4.07,0.0,4.07,VerdeLogística,0.0
RES-001797,2020-07-13,2020,7,Papel y cartón of.,Papel de impresión y documentos,2.26,0.93,1.33,EcoRetiro SA,41.15044247787611
RES-001798,2020-07-20,2020,7,Embalaje cartón,Cajas y embalajes de productos,17.5,6.5249999999999995,8.04,VerdeLogística,54.114285714285714
RES-001799,2020-07-20,2020,7,Plástico,"Film, espumas y plásticos varios",6.0,0.0,6.0,Municipal,0.0
