id_ticket,fecha,hora,anio,mes,id_producto,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,subtotal_ars,medio_pago,vendedor,canal
TK-18920,2021-02-02,19:08,2021,2,P007,"Smart TV 55""",TV/Audio,1,562911.97,0.0,562911.97,Crédito 3 cuotas,V01-López,Local físico
TK-18921,2021-02-02,16:14,2021,2,P002,Smartphone Gama Alta,Smartphones,1,365855.0,0.0,365855.0,Crédito 3 cuotas,V05-Fernández,Local físico
TK-18922,2021-02-02,09:51,2021,2,P008,Auriculares Bluetooth,Accesorios,3,26848.23,0.05,76517.47,Crédito 1 cuota,V02-García,Local físico
TK-18922,2021-02-02,09:51,2021,2,P002,Smartphone Gama Alta,Smartphones,1,386451.59,0.0,386451.59,Crédito 1 cuota,V02-García,Local físico
TK-18922,2021-02-02,09:51,2021,2,P014,Cámara IP Seguridad,Seguridad,1,67819.21,0.0,67819.21,Crédito 1 cuota,V02-García,Local físico
TK-18923,2021-02-02,18:39,2021,2,P010,Teclado Mecánico,Periféricos,1,38123.58,0.1,34311.22,Crédito 6 cuotas,V05-Fernández,Local físico
TK-18924,2021-02-02,18:47,2021,2,P001,Smartphone Gama Media,Smartphones,1,141756.32,0.15,120492.87,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18925,2021-02-02,18:10,2021,2,P009,Mouse Inalámbrico,Periféricos,2,10172.23,0.0,20344.47,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18926,2021-02-02,09:08,2021,2,P014,Cámara IP Seguridad,Seguridad,1,66767.97,0.1,60091.17,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-18927,2021-02-02,14:00,2021,2,P013,Router WiFi 6,Redes,1,45264.73,0.0,45264.73,Débito,V05-Fernández,Local físico
TK-18927,2021-02-02,14:00,2021,2,P001,Smartphone Gama Media,Smartphones,1,138160.51,0.0,138160.51,Débito,V05-Fernández,Local físico
TK-18927,2021-02-02,14:00,2021,2,P005,"Tablet 10""",Tablets,1,169292.33,0.05,160827.71,Débito,V05-Fernández,Local físico
TK-18928,2021-02-03,12:55,2021,2,P015,Servicio Técnico,Servicios,1,16411.73,0.0,16411.73,Débito,V04-Rodríguez,Local físico
TK-18929,2021-02-03,09:54,2021,2,P006,"Smart TV 43""",TV/Audio,1,352341.52,0.0,352341.52,Crédito 1 cuota,V02-García,Local físico
TK-18930,2021-02-03,15:58,2021,2,P009,Mouse Inalámbrico,Periféricos,1,9717.93,0.0,9717.93,Crédito 3 cuotas,V05-Fernández,Local físico
TK-18930,2021-02-03,15:58,2021,2,P014,Cámara IP Seguridad,Seguridad,1,68475.66,0.05,65051.88,Crédito 3 cuotas,V05-Fernández,Local físico
TK-18931,2021-02-03,10:04,2021,2,P006,"Smart TV 43""",TV/Audio,1,331802.23,0.05,315212.11,Transferencia,V02-García,Local físico
TK-18932,2021-02-03,13:59,2021,2,P002,Smartphone Gama Alta,Smartphones,1,374351.92,0.0,374351.92,Crédito 1 cuota,V03-Martínez,Local físico
TK-18932,2021-02-03,13:59,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,54009.06,0.15,45907.7,Crédito 1 cuota,V03-Martínez,Local físico
TK-18933,2021-02-03,16:35,2021,2,P005,"Tablet 10""",Tablets,1,164884.45,0.0,164884.45,Crédito 3 cuotas,V01-López,Local físico
TK-18934,2021-02-03,09:12,2021,2,P014,Cámara IP Seguridad,Seguridad,1,67132.11,0.0,67132.11,Crédito 1 cuota,V01-López,Local físico
TK-18934,2021-02-03,09:12,2021,2,P001,Smartphone Gama Media,Smartphones,2,143855.51,0.0,287711.01,Crédito 1 cuota,V01-López,Local físico
TK-18935,2021-02-03,19:12,2021,2,P011,"Monitor 24""",Periféricos,1,167511.31,0.0,167511.31,Débito,V05-Fernández,Local físico
TK-18936,2021-02-03,10:56,2021,2,P003,"Notebook 15""",Computación,1,565037.79,0.0,565037.79,Efectivo,V05-Fernández,Local físico
TK-18937,2021-02-03,19:38,2021,2,P003,"Notebook 15""",Computación,1,547596.2,0.1,492836.58,Crédito 6 cuotas,V02-García,Local físico
TK-18938,2021-02-03,20:17,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,55443.81,0.0,55443.81,Crédito 6 cuotas,V01-López,Local físico
TK-18938,2021-02-03,20:17,2021,2,P005,"Tablet 10""",Tablets,1,178579.48,0.05,169650.5,Crédito 6 cuotas,V01-López,Local físico
TK-18939,2021-02-04,09:42,2021,2,P010,Teclado Mecánico,Periféricos,3,38945.13,0.0,116835.39,Crédito 6 cuotas,V05-Fernández,Local físico
TK-18940,2021-02-04,19:13,2021,2,P008,Auriculares Bluetooth,Accesorios,1,28826.87,0.0,28826.87,Débito,V04-Rodríguez,Local físico
TK-18941,2021-02-04,09:06,2021,2,P009,Mouse Inalámbrico,Periféricos,1,9528.52,0.0,9528.52,Crédito 6 cuotas,V05-Fernández,Local físico
TK-18942,2021-02-04,20:38,2021,2,P003,"Notebook 15""",Computación,1,538092.64,0.0,538092.64,Crédito 3 cuotas,V03-Martínez,Local físico
TK-18943,2021-02-04,19:40,2021,2,P007,"Smart TV 55""",TV/Audio,2,584034.37,0.0,1168068.74,Efectivo,V01-López,Local físico
TK-18944,2021-02-04,19:25,2021,2,P005,"Tablet 10""",Tablets,1,159565.05,0.0,159565.05,Crédito 1 cuota,V05-Fernández,Local físico
TK-18944,2021-02-04,19:25,2021,2,P011,"Monitor 24""",Periféricos,1,171131.64,0.0,171131.64,Crédito 1 cuota,V05-Fernández,Local físico
TK-18945,2021-02-04,12:04,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25756.02,0.0,25756.02,Crédito 6 cuotas,V03-Martínez,Local físico
TK-18945,2021-02-04,12:04,2021,2,P005,"Tablet 10""",Tablets,2,177315.64,0.0,354631.28,Crédito 6 cuotas,V03-Martínez,Local físico
TK-18946,2021-02-04,20:51,2021,2,P003,"Notebook 15""",Computación,2,552064.8,0.05,1048923.12,Crédito 1 cuota,V02-García,Local físico
TK-18947,2021-02-04,11:41,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,56678.61,0.0,56678.61,Efectivo,V04-Rodríguez,Local físico
TK-18947,2021-02-04,11:41,2021,2,P009,Mouse Inalámbrico,Periféricos,1,10621.65,0.15,9028.4,Efectivo,V04-Rodríguez,Local físico
TK-18947,2021-02-04,11:41,2021,2,P010,Teclado Mecánico,Periféricos,1,36663.1,0.15,31163.63,Efectivo,V04-Rodríguez,Local físico
TK-18948,2021-02-04,09:37,2021,2,P008,Auriculares Bluetooth,Accesorios,2,25732.62,0.0,51465.24,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18948,2021-02-04,09:37,2021,2,P002,Smartphone Gama Alta,Smartphones,1,369961.84,0.15,314467.56,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18949,2021-02-04,19:18,2021,2,P011,"Monitor 24""",Periféricos,1,174703.54,0.05,165968.36,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18950,2021-02-04,10:25,2021,2,P003,"Notebook 15""",Computación,1,551523.0,0.1,496370.7,Crédito 3 cuotas,V01-López,Local físico
TK-18951,2021-02-04,15:14,2021,2,P003,"Notebook 15""",Computación,1,555224.73,0.1,499702.26,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18952,2021-02-04,19:20,2021,2,P006,"Smart TV 43""",TV/Audio,1,339536.41,0.0,339536.41,Crédito 3 cuotas,V03-Martínez,Local físico
TK-18953,2021-02-04,16:52,2021,2,P008,Auriculares Bluetooth,Accesorios,1,26791.88,0.0,26791.88,Crédito 6 cuotas,V01-López,Local físico
TK-18953,2021-02-04,16:52,2021,2,P006,"Smart TV 43""",TV/Audio,1,341018.3,0.0,341018.3,Crédito 6 cuotas,V01-López,Local físico
TK-18954,2021-02-04,16:35,2021,2,P001,Smartphone Gama Media,Smartphones,2,136864.12,0.0,273728.23,Débito,V03-Martínez,Local físico
TK-18955,2021-02-04,14:33,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,54414.22,0.0,54414.22,Débito,V03-Martínez,Local físico
TK-18955,2021-02-04,14:33,2021,2,P010,Teclado Mecánico,Periféricos,1,37529.19,0.1,33776.27,Débito,V03-Martínez,Local físico
TK-18955,2021-02-04,14:33,2021,2,P005,"Tablet 10""",Tablets,1,175000.47,0.0,175000.47,Débito,V03-Martínez,Local físico
TK-18956,2021-02-04,10:01,2021,2,P011,"Monitor 24""",Periféricos,1,173318.71,0.1,155986.84,Crédito 3 cuotas,V01-López,Local físico
TK-18956,2021-02-04,10:01,2021,2,P003,"Notebook 15""",Computación,1,578423.72,0.1,520581.35,Crédito 3 cuotas,V01-López,Local físico
TK-18956,2021-02-04,10:01,2021,2,P007,"Smart TV 55""",TV/Audio,1,562890.96,0.05,534746.41,Crédito 3 cuotas,V01-López,Local físico
TK-18957,2021-02-05,16:26,2021,2,P011,"Monitor 24""",Periféricos,1,172066.93,0.0,172066.93,Crédito 6 cuotas,V01-López,Local físico
TK-18958,2021-02-05,10:31,2021,2,P003,"Notebook 15""",Computación,1,539471.59,0.0,539471.59,Crédito 1 cuota,V02-García,Local físico
TK-18959,2021-02-05,18:34,2021,2,P007,"Smart TV 55""",TV/Audio,1,563565.42,0.0,563565.42,Transferencia,V05-Fernández,Local físico
TK-18959,2021-02-05,18:34,2021,2,P011,"Monitor 24""",Periféricos,1,165079.06,0.0,165079.06,Transferencia,V05-Fernández,Local físico
TK-18960,2021-02-05,18:26,2021,2,P003,"Notebook 15""",Computación,1,559265.95,0.0,559265.95,Crédito 1 cuota,V02-García,Local físico
TK-18961,2021-02-05,15:42,2021,2,P008,Auriculares Bluetooth,Accesorios,1,27655.14,0.0,27655.14,Crédito 3 cuotas,V05-Fernández,Local físico
TK-18962,2021-02-05,19:06,2021,2,P001,Smartphone Gama Media,Smartphones,3,146975.0,0.05,418878.74,Crédito 6 cuotas,V03-Martínez,Local físico
TK-18963,2021-02-05,10:09,2021,2,P010,Teclado Mecánico,Periféricos,1,39221.53,0.0,39221.53,Transferencia,V02-García,Local físico
TK-18963,2021-02-05,10:09,2021,2,P013,Router WiFi 6,Redes,1,46617.35,0.05,44286.49,Transferencia,V02-García,Local físico
TK-18964,2021-02-05,18:29,2021,2,P013,Router WiFi 6,Redes,1,48423.85,0.0,48423.85,Crédito 1 cuota,V02-García,Local físico
TK-18965,2021-02-05,18:43,2021,2,P009,Mouse Inalámbrico,Periféricos,2,10255.61,0.0,20511.23,Transferencia,V05-Fernández,Local físico
TK-18966,2021-02-05,16:44,2021,2,P003,"Notebook 15""",Computación,3,549777.49,0.0,1649332.48,Crédito 3 cuotas,V02-García,Local físico
TK-18966,2021-02-05,16:44,2021,2,P008,Auriculares Bluetooth,Accesorios,1,26995.24,0.0,26995.24,Crédito 3 cuotas,V02-García,Local físico
TK-18967,2021-02-05,14:29,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,58953.64,0.15,50110.59,Débito,V02-García,Local físico
TK-18967,2021-02-05,14:29,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25417.25,0.0,25417.25,Débito,V02-García,Local físico
TK-18968,2021-02-05,16:42,2021,2,P005,"Tablet 10""",Tablets,2,170601.36,0.15,290022.32,Débito,V02-García,Local físico
TK-18968,2021-02-05,16:42,2021,2,P011,"Monitor 24""",Periféricos,1,175278.57,0.0,175278.57,Débito,V02-García,Local físico
TK-18968,2021-02-05,16:42,2021,2,P006,"Smart TV 43""",TV/Audio,1,345559.67,0.0,345559.67,Débito,V02-García,Local físico
TK-18969,2021-02-05,13:11,2021,2,P002,Smartphone Gama Alta,Smartphones,1,364495.89,0.0,364495.89,Efectivo,V05-Fernández,Local físico
TK-18970,2021-02-06,14:10,2021,2,P013,Router WiFi 6,Redes,1,48083.18,0.1,43274.86,Crédito 3 cuotas,V01-López,Local físico
TK-18971,2021-02-06,16:08,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,56544.79,0.0,56544.79,Crédito 3 cuotas,V02-García,Local físico
TK-18972,2021-02-06,09:09,2021,2,P002,Smartphone Gama Alta,Smartphones,1,399584.6,0.0,399584.6,Efectivo,V04-Rodríguez,Local físico
TK-18973,2021-02-06,16:29,2021,2,P002,Smartphone Gama Alta,Smartphones,1,365226.7,0.1,328704.03,Efectivo,V03-Martínez,Local físico
TK-18974,2021-02-06,14:56,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,55938.21,0.0,55938.21,Débito,V01-López,Local físico
TK-18975,2021-02-06,14:23,2021,2,P011,"Monitor 24""",Periféricos,1,170827.79,0.0,170827.79,Crédito 6 cuotas,V02-García,Local físico
TK-18976,2021-02-06,10:03,2021,2,P015,Servicio Técnico,Servicios,1,15215.02,0.05,14454.27,Efectivo,V02-García,Local físico
TK-18977,2021-02-06,09:27,2021,2,P004,Notebook Ultra,Computación,1,844962.93,0.0,844962.93,Crédito 6 cuotas,V02-García,Local físico
TK-18978,2021-02-06,19:39,2021,2,P009,Mouse Inalámbrico,Periféricos,3,9807.44,0.05,27951.2,Transferencia,V04-Rodríguez,Local físico
TK-18979,2021-02-06,14:04,2021,2,P008,Auriculares Bluetooth,Accesorios,1,26283.39,0.1,23655.05,Débito,V02-García,Local físico
TK-18979,2021-02-06,14:04,2021,2,P001,Smartphone Gama Media,Smartphones,2,148239.85,0.1,266831.72,Débito,V02-García,Local físico
TK-18979,2021-02-06,14:04,2021,2,P006,"Smart TV 43""",TV/Audio,1,351186.81,0.0,351186.81,Débito,V02-García,Local físico
TK-18980,2021-02-06,19:04,2021,2,P009,Mouse Inalámbrico,Periféricos,1,10082.96,0.0,10082.96,Débito,V04-Rodríguez,Local físico
TK-18981,2021-02-06,17:31,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25436.3,0.0,25436.3,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-18982,2021-02-06,14:03,2021,2,P011,"Monitor 24""",Periféricos,1,168479.06,0.0,168479.06,Crédito 3 cuotas,V03-Martínez,Local físico
TK-18982,2021-02-06,14:03,2021,2,P003,"Notebook 15""",Computación,1,560628.17,0.0,560628.17,Crédito 3 cuotas,V03-Martínez,Local físico
TK-18983,2021-02-06,19:07,2021,2,P010,Teclado Mecánico,Periféricos,2,38040.51,0.15,64668.87,Crédito 6 cuotas,V01-López,Local físico
TK-18983,2021-02-06,19:07,2021,2,P005,"Tablet 10""",Tablets,2,170129.55,0.05,323246.15,Crédito 6 cuotas,V01-López,Local físico
TK-18984,2021-02-06,15:02,2021,2,P009,Mouse Inalámbrico,Periféricos,3,10125.76,0.0,30377.27,Débito,V05-Fernández,Local físico
TK-18985,2021-02-08,19:51,2021,2,P009,Mouse Inalámbrico,Periféricos,1,10031.22,0.1,9028.1,Crédito 3 cuotas,V01-López,Local físico
TK-18986,2021-02-08,15:52,2021,2,P008,Auriculares Bluetooth,Accesorios,1,27135.86,0.0,27135.86,Débito,V03-Martínez,Local físico
TK-18987,2021-02-08,09:28,2021,2,P002,Smartphone Gama Alta,Smartphones,1,381291.77,0.0,381291.77,Efectivo,V04-Rodríguez,Local físico
TK-18987,2021-02-08,09:28,2021,2,P001,Smartphone Gama Media,Smartphones,1,138663.2,0.0,138663.2,Efectivo,V04-Rodríguez,Local físico
TK-18988,2021-02-08,12:47,2021,2,P006,"Smart TV 43""",TV/Audio,1,334170.37,0.0,334170.37,Crédito 3 cuotas,V01-López,Local físico
TK-18989,2021-02-08,18:45,2021,2,P008,Auriculares Bluetooth,Accesorios,1,26263.22,0.0,26263.22,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-18990,2021-02-08,17:28,2021,2,P010,Teclado Mecánico,Periféricos,1,37518.81,0.0,37518.81,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-18991,2021-02-08,14:21,2021,2,P007,"Smart TV 55""",TV/Audio,1,582729.79,0.0,582729.79,Crédito 1 cuota,V05-Fernández,Local físico
TK-18992,2021-02-08,13:46,2021,2,P014,Cámara IP Seguridad,Seguridad,1,65513.81,0.15,55686.74,Crédito 3 cuotas,V02-García,Local físico
TK-18992,2021-02-08,13:46,2021,2,P002,Smartphone Gama Alta,Smartphones,1,364604.56,0.0,364604.56,Crédito 3 cuotas,V02-García,Local físico
TK-18993,2021-02-08,12:26,2021,2,P004,Notebook Ultra,Computación,1,868198.21,0.0,868198.21,Efectivo,V02-García,Local físico
TK-18994,2021-02-08,10:58,2021,2,P008,Auriculares Bluetooth,Accesorios,2,26737.93,0.0,53475.86,Débito,V03-Martínez,Local físico
TK-18995,2021-02-08,15:12,2021,2,P006,"Smart TV 43""",TV/Audio,1,348448.95,0.05,331026.51,Crédito 6 cuotas,V02-García,Local físico
TK-18996,2021-02-08,12:11,2021,2,P013,Router WiFi 6,Redes,1,47959.23,0.05,45561.27,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-18997,2021-02-08,10:25,2021,2,P006,"Smart TV 43""",TV/Audio,1,332631.52,0.0,332631.52,Transferencia,V02-García,Local físico
TK-18998,2021-02-08,11:40,2021,2,P012,Disco SSD 1TB,Almacenamiento,2,55866.6,0.0,111733.2,Crédito 3 cuotas,V03-Martínez,Local físico
TK-18999,2021-02-08,15:29,2021,2,P003,"Notebook 15""",Computación,1,558479.98,0.0,558479.98,Crédito 6 cuotas,V02-García,Local físico
TK-19000,2021-02-08,18:06,2021,2,P009,Mouse Inalámbrico,Periféricos,1,10182.52,0.0,10182.52,Crédito 3 cuotas,V03-Martínez,Local físico
TK-19001,2021-02-09,19:46,2021,2,P007,"Smart TV 55""",TV/Audio,1,588465.04,0.1,529618.54,Transferencia,V05-Fernández,Local físico
TK-19002,2021-02-09,15:01,2021,2,P011,"Monitor 24""",Periféricos,2,168243.07,0.0,336486.14,Crédito 3 cuotas,V01-López,Local físico
TK-19002,2021-02-09,15:01,2021,2,P001,Smartphone Gama Media,Smartphones,1,133710.82,0.1,120339.74,Crédito 3 cuotas,V01-López,Local físico
TK-19003,2021-02-09,16:04,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,55100.15,0.0,55100.15,Efectivo,V02-García,Local físico
TK-19004,2021-02-09,14:02,2021,2,P010,Teclado Mecánico,Periféricos,1,36108.37,0.0,36108.37,Crédito 6 cuotas,V05-Fernández,Local físico
TK-19004,2021-02-09,14:02,2021,2,P005,"Tablet 10""",Tablets,1,173358.1,0.0,173358.1,Crédito 6 cuotas,V05-Fernández,Local físico
TK-19005,2021-02-09,16:39,2021,2,P005,"Tablet 10""",Tablets,1,163636.84,0.0,163636.84,Crédito 6 cuotas,V03-Martínez,Local físico
TK-19006,2021-02-09,09:41,2021,2,P012,Disco SSD 1TB,Almacenamiento,1,54743.95,0.0,54743.95,Crédito 3 cuotas,V02-García,Local físico
TK-19007,2021-02-09,10:09,2021,2,P009,Mouse Inalámbrico,Periféricos,3,9636.87,0.0,28910.62,Crédito 1 cuota,V02-García,Local físico
TK-19008,2021-02-09,11:54,2021,2,P001,Smartphone Gama Media,Smartphones,1,136100.53,0.05,129295.51,Crédito 1 cuota,V02-García,Local físico
TK-19008,2021-02-09,11:54,2021,2,P004,Notebook Ultra,Computación,1,821577.07,0.0,821577.07,Crédito 1 cuota,V02-García,Local físico
TK-19009,2021-02-09,10:50,2021,2,P009,Mouse Inalámbrico,Periféricos,1,9982.86,0.0,9982.86,Crédito 6 cuotas,V05-Fernández,Local físico
TK-19010,2021-02-09,19:18,2021,2,P005,"Tablet 10""",Tablets,1,172580.14,0.0,172580.14,Crédito 1 cuota,V03-Martínez,Local físico
TK-19011,2021-02-09,15:33,2021,2,P003,"Notebook 15""",Computación,1,555078.42,0.0,555078.42,Débito,V01-López,Local físico
TK-19011,2021-02-09,15:33,2021,2,P005,"Tablet 10""",Tablets,1,163488.15,0.0,163488.15,Débito,V01-López,Local físico
TK-19012,2021-02-09,14:43,2021,2,P003,"Notebook 15""",Computación,1,547534.49,0.0,547534.49,Efectivo,V03-Martínez,Local físico
TK-19013,2021-02-09,16:52,2021,2,P004,Notebook Ultra,Computación,1,877737.99,0.0,877737.99,Débito,V01-López,Local físico
TK-19014,2021-02-09,11:39,2021,2,P009,Mouse Inalámbrico,Periféricos,2,10072.11,0.0,20144.22,Transferencia,V01-López,Local físico
TK-19015,2021-02-09,10:37,2021,2,P006,"Smart TV 43""",TV/Audio,1,323100.94,0.0,323100.94,Transferencia,V05-Fernández,Local físico
TK-19016,2021-02-09,19:54,2021,2,P001,Smartphone Gama Media,Smartphones,3,139730.43,0.0,419191.3,Débito,V04-Rodríguez,Local físico
TK-19016,2021-02-09,19:54,2021,2,P004,Notebook Ultra,Computación,1,849753.91,0.0,849753.91,Débito,V04-Rodríguez,Local físico
TK-19017,2021-02-09,17:04,2021,2,P001,Smartphone Gama Media,Smartphones,2,139457.92,0.0,278915.83,Débito,V04-Rodríguez,Local físico
TK-19018,2021-02-10,18:42,2021,2,P005,"Tablet 10""",Tablets,1,163516.93,0.0,163516.93,Transferencia,V02-García,Local físico
TK-19019,2021-02-10,10:04,2021,2,P001,Smartphone Gama Media,Smartphones,1,136383.93,0.1,122745.54,Débito,V02-García,Local físico
TK-19020,2021-02-10,13:30,2021,2,P001,Smartphone Gama Media,Smartphones,1,135917.51,0.1,122325.76,Crédito 3 cuotas,V05-Fernández,Local físico
TK-19021,2021-02-10,13:55,2021,2,P004,Notebook Ultra,Computación,1,873118.8,0.0,873118.8,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-19022,2021-02-10,19:14,2021,2,P005,"Tablet 10""",Tablets,1,168336.8,0.05,159919.96,Crédito 6 cuotas,V01-López,Local físico
TK-19022,2021-02-10,19:14,2021,2,P004,Notebook Ultra,Computación,1,849073.65,0.0,849073.65,Crédito 6 cuotas,V01-López,Local físico
TK-19022,2021-02-10,19:14,2021,2,P002,Smartphone Gama Alta,Smartphones,1,363701.32,0.05,345516.25,Crédito 6 cuotas,V01-López,Local físico
TK-19023,2021-02-10,12:48,2021,2,P014,Cámara IP Seguridad,Seguridad,1,65301.95,0.0,65301.95,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-19024,2021-02-10,11:53,2021,2,P001,Smartphone Gama Media,Smartphones,1,142318.27,0.0,142318.27,Crédito 6 cuotas,V03-Martínez,Local físico
TK-19025,2021-02-10,17:17,2021,2,P009,Mouse Inalámbrico,Periféricos,2,9870.37,0.0,19740.74,Efectivo,V02-García,Local físico
TK-19026,2021-02-10,17:28,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25500.31,0.0,25500.31,Débito,V03-Martínez,Local físico
TK-19027,2021-02-10,11:03,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25838.05,0.1,23254.25,Débito,V05-Fernández,Local físico
TK-19028,2021-02-10,15:40,2021,2,P001,Smartphone Gama Media,Smartphones,1,144608.72,0.0,144608.72,Crédito 6 cuotas,V05-Fernández,Local físico
TK-19029,2021-02-11,13:03,2021,2,P002,Smartphone Gama Alta,Smartphones,2,371521.08,0.0,743042.17,Crédito 1 cuota,V01-López,Local físico
TK-19029,2021-02-11,13:03,2021,2,P003,"Notebook 15""",Computación,1,556327.11,0.05,528510.76,Crédito 1 cuota,V01-López,Local físico
TK-19030,2021-02-11,16:15,2021,2,P011,"Monitor 24""",Periféricos,1,163914.1,0.1,147522.69,Crédito 6 cuotas,V05-Fernández,Local físico
TK-19031,2021-02-11,19:41,2021,2,P004,Notebook Ultra,Computación,1,870484.38,0.15,739911.72,Efectivo,V04-Rodríguez,Local físico
TK-19032,2021-02-11,17:39,2021,2,P006,"Smart TV 43""",TV/Audio,1,350099.43,0.0,350099.43,Crédito 1 cuota,V05-Fernández,Local físico
TK-19032,2021-02-11,17:39,2021,2,P010,Teclado Mecánico,Periféricos,1,37427.9,0.0,37427.9,Crédito 1 cuota,V05-Fernández,Local físico
TK-19033,2021-02-11,14:14,2021,2,P003,"Notebook 15""",Computación,1,552895.73,0.0,552895.73,Crédito 6 cuotas,V02-García,Local físico
TK-19034,2021-02-11,16:05,2021,2,P003,"Notebook 15""",Computación,1,560812.1,0.0,560812.1,Crédito 1 cuota,V03-Martínez,Local físico
TK-19034,2021-02-11,16:05,2021,2,P008,Auriculares Bluetooth,Accesorios,1,27040.84,0.0,27040.84,Crédito 1 cuota,V03-Martínez,Local físico
TK-19035,2021-02-11,14:16,2021,2,P008,Auriculares Bluetooth,Accesorios,1,25769.58,0.0,25769.58,Crédito 3 cuotas,V05-Fernández,Local físico
