id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro
RES-001817,2020-08-10,2020,8,Plástico,"Film, espumas y plásticos varios",5.82,0.0,5.82,EcoRetiro SA
RES-001818,2020-08-10,2020,8,E-waste,Componentes y productos defectuosos,2.37,0.98,1.39,EcoRetiro SA
RES-001819,2020-08-10,2020,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.31,0.55,0.76,EcoRetiro SA
RES-001820,2020-08-10,2020,8,Residuo general,Residuos de oficina y comedor,4.53,0.0,4.53,VerdeLogística
RES-001821,2020-08-10,2020,8,Papel y cartón of.,Papel de impresión y documentos,1.91,0.81,1.1,VerdeLogística
RES-001822,2020-08-17,2020,8,Embalaje cartón,Cajas y embalajes de productos,10.67,5.14,5.54,Municipal
RES-001823,2020-08-17,2020,8,Plástico,"Film, espumas y plásticos varios",7.86,0.0,7.86,EcoRetiro SA
RES-001824,2020-08-17,2020,8,E-waste,Componentes y productos defectuosos,4.01,1.65,2.36,EcoRetiro SA
RES-001825,2020-08-17,2020,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.03,0.5,0.53,VerdeLogística
RES-001826,2020-08-17,2020,8,Residuo general,Residuos de oficina y comedor,4.55,0.0,4.55,EcoRetiro SA
RES-001827,2020-08-17,2020,8,Papel y cartón of.,Papel de impresión y documentos,2.03,0.77,1.26,EcoRetiro SA
RES-001828,2020-08-24,2020,8,Embalaje cartón,Cajas y embalajes de productos,15.19,6.63,8.56,VerdeLogística
RES-001829,2020-08-24,2020,8,Plástico,"Film, espumas y plásticos varios",6.82,0.0,6.82,VerdeLogística
RES-001830,2020-08-24,2020,8,E-waste,Componentes y productos defectuosos,3.67,1.57,2.1,Municipal
RES-001831,2020-08-24,2020,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.53,0.62,0.9,VerdeLogística
RES-001832,2020-08-24,2020,8,Residuo general,Residuos de oficina y comedor,5.48,0.0,5.48,Municipal
RES-001833,2020-08-24,2020,8,Papel y cartón of.,Papel de impresión y documentos,1.93,0.87,1.06,VerdeLogística
RES-001834,2020-08-31,2020,8,Embalaje cartón,Cajas y embalajes de productos,20.4,6.73,13.67,Municipal
RES-001835,2020-08-31,2020,8,Plástico,"Film, espumas y plásticos varios",4.47,0.0,4.47,EcoRetiro SA
RES-001836,2020-08-31,2020,8,E-waste,Componentes y productos defectuosos,3.84,1.76,2.08,VerdeLogística
RES-001837,2020-08-31,2020,8,Pilas y baterías,Pilas agotadas y baterías de litio,1.21,0.57,0.65,EcoRetiro SA
RES-001838,2020-08-31,2020,8,Residuo general,Residuos de oficina y comedor,3.71,0.0,3.71,EcoRetiro SA
RES-001839,2020-08-31,2020,8,Papel y cartón of.,Papel de impresión y documentos,2.3,1.1,1.2,VerdeLogística
RES-001840,2020-09-07,2020,9,Embalaje cartón,Cajas y embalajes de productos,23.14,8.19,14.95,EcoRetiro SA
RES-001841,2020-09-07,2020,9,Plástico,"Film, espumas y plásticos varios",8.57,0.0,8.57,VerdeLogística
RES-001842,2020-09-07,2020,9,E-waste,Componentes y productos defectuosos,4.28,2.23,2.05,EcoRetiro SA
RES-001843,2020-09-07,2020,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.62,0.62,1.0,VerdeLogística
RES-001844,2020-09-07,2020,9,Residuo general,Residuos de oficina y comedor,6.34,0.0,6.34,VerdeLogística
RES-001845,2020-09-07,2020,9,Papel y cartón of.,Papel de impresión y documentos,1.74,0.81,0.93,Municipal
RES-001846,2020-09-14,2020,9,Embalaje cartón,Cajas y embalajes de productos,17.29,7.13,10.16,VerdeLogística
RES-001847,2020-09-14,2020,9,Plástico,"Film, espumas y plásticos varios",7.66,0.0,7.66,Municipal
RES-001848,2020-09-14,2020,9,E-waste,Componentes y productos defectuosos,4.08,1.99,2.09,Municipal
RES-001849,2020-09-14,2020,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.49,0.66,0.83,EcoRetiro SA
RES-001850,2020-09-14,2020,9,Residuo general,Residuos de oficina y comedor,6.32,0.0,6.32,VerdeLogística
RES-001851,2020-09-14,2020,9,Papel y cartón of.,Papel de impresión y documentos,2.35,0.91,1.44,VerdeLogística
RES-001852,2020-09-21,2020,9,Embalaje cartón,Cajas y embalajes de productos,12.15,5.67,6.48,EcoRetiro SA
RES-001853,2020-09-21,2020,9,Plástico,"Film, espumas y plásticos varios",6.24,0.0,6.24,EcoRetiro SA
RES-001854,2020-09-21,2020,9,E-waste,Componentes y productos defectuosos,5.57,2.19,3.37,EcoRetiro SA
RES-001855,2020-09-21,2020,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.85,0.79,1.06,VerdeLogística
RES-001856,2020-09-21,2020,9,Residuo general,Residuos de oficina y comedor,7.22,0.0,7.22,Municipal
RES-001857,2020-09-21,2020,9,Papel y cartón of.,Papel de impresión y documentos,2.47,1.09,1.38,Municipal
RES-001858,2020-09-28,2020,9,Embalaje cartón,Cajas y embalajes de productos,15.26,6.9,8.37,EcoRetiro SA
RES-001859,2020-09-28,2020,9,Plástico,"Film, espumas y plásticos varios",8.42,0.0,8.42,Municipal
RES-001860,2020-09-28,2020,9,E-waste,Componentes y productos defectuosos,4.39,2.05,2.34,VerdeLogística
RES-001861,2020-09-28,2020,9,Pilas y baterías,Pilas agotadas y baterías de litio,1.65,0.78,0.87,Municipal
RES-001862,2020-09-28,2020,9,Residuo general,Residuos de oficina y comedor,5.94,0.0,5.94,EcoRetiro SA
RES-001863,2020-09-28,2020,9,Papel y cartón of.,Papel de impresión y documentos,2.72,1.17,1.55,Municipal
RES-001864,2020-10-05,2020,10,Embalaje cartón,Cajas y embalajes de productos,24.17,9.81,14.36,Municipal
RES-001865,2020-10-05,2020,10,Plástico,"Film, espumas y plásticos varios",7.28,0.0,7.28,EcoRetiro SA
RES-001866,2020-10-05,2020,10,E-waste,Componentes y productos defectuosos,3.85,1.55,2.3,VerdeLogística
RES-001867,2020-10-05,2020,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.43,0.73,0.71,VerdeLogística
RES-001868,2020-10-05,2020,10,Residuo general,Residuos de oficina y comedor,7.66,0.0,7.66,Municipal
RES-001869,2020-10-05,2020,10,Papel y cartón of.,Papel de impresión y documentos,2.29,1.1,1.19,VerdeLogística
RES-001870,2020-10-12,2020,10,Embalaje cartón,Cajas y embalajes de productos,18.02,7.9,10.12,VerdeLogística
RES-001871,2020-10-12,2020,10,Plástico,"Film, espumas y plásticos varios",9.09,0.0,9.09,VerdeLogística
RES-001872,2020-10-12,2020,10,E-waste,Componentes y productos defectuosos,4.13,1.56,2.57,Municipal
RES-001873,2020-10-12,2020,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.67,0.64,1.02,Municipal
RES-001874,2020-10-12,2020,10,Residuo general,Residuos de oficina y comedor,5.86,0.0,5.86,Municipal
RES-001875,2020-10-12,2020,10,Papel y cartón of.,Papel de impresión y documentos,2.45,1.1,1.35,Municipal
RES-001876,2020-10-19,2020,10,Embalaje cartón,Cajas y embalajes de productos,20.39,8.83,11.56,Municipal
RES-001877,2020-10-19,2020,10,Plástico,"Film, espumas y plásticos varios",8.34,0.0,8.34,EcoRetiro SA
RES-001878,2020-10-19,2020,10,E-waste,Componentes y productos defectuosos,5.28,2.41,2.87,VerdeLogística
RES-001879,2020-10-19,2020,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.8,0.69,1.11,EcoRetiro SA
RES-001880,2020-10-19,2020,10,Residuo general,Residuos de oficina y comedor,6.03,0.0,6.03,EcoRetiro SA
RES-001881,2020-10-19,2020,10,Papel y cartón of.,Papel de impresión y documentos,2.48,1.28,1.2,VerdeLogística
RES-001882,2020-10-26,2020,10,Embalaje cartón,Cajas y embalajes de productos,12.4,5.67,6.73,EcoRetiro SA
RES-001883,2020-10-26,2020,10,Plástico,"Film, espumas y plásticos varios",8.0,0.0,8.0,EcoRetiro SA
RES-001884,2020-10-26,2020,10,E-waste,Componentes y productos defectuosos,4.75,1.72,3.03,Municipal
RES-001885,2020-10-26,2020,10,Pilas y baterías,Pilas agotadas y baterías de litio,1.6,0.8,0.8,VerdeLogística
RES-001886,2020-10-26,2020,10,Residuo general,Residuos de oficina y comedor,4.83,0.0,4.83,EcoRetiro SA
RES-001887,2020-10-26,2020,10,Papel y cartón of.,Papel de impresión y documentos,2.58,1.02,1.56,VerdeLogística
RES-001888,2020-11-02,2020,11,Embalaje cartón,Cajas y embalajes de productos,28.26,12.87,15.39,VerdeLogística
RES-001889,2020-11-02,2020,11,Plástico,"Film, espumas y plásticos varios",9.67,0.0,9.67,EcoRetiro SA
RES-001890,2020-11-02,2020,11,E-waste,Componentes y productos defectuosos,4.65,1.92,2.72,Municipal
RES-001891,2020-11-02,2020,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.8,0.69,1.11,EcoRetiro SA
RES-001892,2020-11-02,2020,11,Residuo general,Residuos de oficina y comedor,6.97,0.0,6.97,Municipal
RES-001893,2020-11-02,2020,11,Papel y cartón of.,Papel de impresión y documentos,2.02,0.91,1.11,EcoRetiro SA
RES-001894,2020-11-09,2020,11,Embalaje cartón,Cajas y embalajes de productos,21.17,8.26,12.9,EcoRetiro SA
RES-001895,2020-11-09,2020,11,Plástico,"Film, espumas y plásticos varios",7.09,0.0,7.09,Municipal
RES-001896,2020-11-09,2020,11,E-waste,Componentes y productos defectuosos,5.56,2.78,2.77,VerdeLogística
RES-001897,2020-11-09,2020,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.81,0.87,0.95,Municipal
RES-001898,2020-11-09,2020,11,Residuo general,Residuos de oficina y comedor,7.75,0.0,7.75,VerdeLogística
RES-001899,2020-11-09,2020,11,Papel y cartón of.,Papel de impresión y documentos,2.78,1.4,1.39,Municipal
RES-001900,2020-11-16,2020,11,Embalaje cartón,Cajas y embalajes de productos,16.73,7.13,9.6,EcoRetiro SA
RES-001901,2020-11-16,2020,11,Plástico,"Film, espumas y plásticos varios",8.55,0.0,8.55,EcoRetiro SA
RES-001902,2020-11-16,2020,11,E-waste,Componentes y productos defectuosos,5.48,2.03,3.44,EcoRetiro SA
RES-001903,2020-11-16,2020,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.13,0.75,1.38,EcoRetiro SA
RES-001904,2020-11-16,2020,11,Residuo general,Residuos de oficina y comedor,7.82,0.0,7.82,EcoRetiro SA
RES-001905,2020-11-16,2020,11,Papel y cartón of.,Papel de impresión y documentos,2.64,1.16,1.48,Municipal
RES-001906,2020-11-23,2020,11,Embalaje cartón,Cajas y embalajes de productos,20.18,7.75,12.43,VerdeLogística
RES-001907,2020-11-23,2020,11,Plástico,"Film, espumas y plásticos varios",11.18,0.0,11.18,EcoRetiro SA
RES-001908,2020-11-23,2020,11,E-waste,Componentes y productos defectuosos,6.56,2.44,4.12,VerdeLogística
RES-001909,2020-11-23,2020,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.95,0.88,1.07,EcoRetiro SA
RES-001910,2020-11-23,2020,11,Residuo general,Residuos de oficina y comedor,7.06,0.0,7.06,Municipal
RES-001911,2020-11-23,2020,11,Papel y cartón of.,Papel de impresión y documentos,2.84,1.28,1.56,Municipal
RES-001912,2020-11-30,2020,11,Embalaje cartón,Cajas y embalajes de productos,24.42,9.8,14.63,Municipal
RES-001913,2020-11-30,2020,11,Plástico,"Film, espumas y plásticos varios",9.74,0.0,9.74,EcoRetiro SA
RES-001914,2020-11-30,2020,11,E-waste,Componentes y productos defectuosos,5.02,2.03,2.99,Municipal
RES-001915,2020-11-30,2020,11,Pilas y baterías,Pilas agotadas y baterías de litio,1.69,0.66,1.03,VerdeLogística
RES-001916,2020-11-30,2020,11,Residuo general,Residuos de oficina y comedor,7.4,0.0,7.4,EcoRetiro SA
RES-001917,2020-11-30,2020,11,Papel y cartón of.,Papel de impresión y documentos,2.2,0.78,1.42,VerdeLogística
RES-001918,2020-12-07,2020,12,Embalaje cartón,Cajas y embalajes de productos,22.0,9.24,12.76,Municipal
RES-001919,2020-12-07,2020,12,Plástico,"Film, espumas y plásticos varios",7.61,0.0,7.61,EcoRetiro SA
RES-001920,2020-12-07,2020,12,E-waste,Componentes y productos defectuosos,6.6,2.57,4.03,EcoRetiro SA
RES-001921,2020-12-07,2020,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.71,0.67,1.05,VerdeLogística
RES-001922,2020-12-07,2020,12,Residuo general,Residuos de oficina y comedor,8.14,0.0,8.14,Municipal
RES-001923,2020-12-07,2020,12,Papel y cartón of.,Papel de impresión y documentos,3.58,1.36,2.22,Municipal
RES-001924,2020-12-14,2020,12,Embalaje cartón,Cajas y embalajes de productos,25.42,10.96,14.46,EcoRetiro SA
RES-001925,2020-12-14,2020,12,Plástico,"Film, espumas y plásticos varios",8.0,0.0,8.0,Municipal
RES-001926,2020-12-14,2020,12,E-waste,Componentes y productos defectuosos,5.43,1.98,3.45,EcoRetiro SA
RES-001927,2020-12-14,2020,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.83,0.69,1.14,Municipal
RES-001928,2020-12-14,2020,12,Residuo general,Residuos de oficina y comedor,6.77,0.0,6.77,EcoRetiro SA
RES-001929,2020-12-14,2020,12,Papel y cartón of.,Papel de impresión y documentos,2.88,1.39,1.49,VerdeLogística
RES-001930,2020-12-21,2020,12,Embalaje cartón,Cajas y embalajes de productos,22.75,8.6,14.15,Municipal
RES-001931,2020-12-21,2020,12,Plástico,"Film, espumas y plásticos varios",9.05,0.0,9.05,VerdeLogística
RES-001932,2020-12-21,2020,12,E-waste,Componentes y productos defectuosos,3.6,1.64,1.96,VerdeLogística
RES-001933,2020-12-21,2020,12,Pilas y baterías,Pilas agotadas y baterías de litio,1.67,0.83,0.84,VerdeLogística
RES-001934,2020-12-21,2020,12,Residuo general,Residuos de oficina y comedor,8.11,0.0,8.11,Municipal
RES-001935,2020-12-21,2020,12,Papel y cartón of.,Papel de impresión y documentos,2.9,1.18,1.72,EcoRetiro SA
RES-001936,2020-12-28,2020,12,Embalaje cartón,Cajas y embalajes de productos,21.12,8.55,12.57,VerdeLogística
RES-001937,2020-12-28,2020,12,Plástico,"Film, espumas y plásticos varios",9.02,0.0,9.02,Municipal
RES-001938,2020-12-28,2020,12,E-waste,Componentes y productos defectuosos,4.91,2.18,2.73,EcoRetiro SA
RES-001939,2020-12-28,2020,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.32,0.98,1.34,VerdeLogística
RES-001940,2020-12-28,2020,12,Residuo general,Residuos de oficina y comedor,8.31,0.0,8.31,VerdeLogística
RES-001941,2020-12-28,2020,12,Papel y cartón of.,Papel de impresión y documentos,2.29,0.99,1.29,VerdeLogística
RES-001942,2021-01-04,2021,1,Embalaje cartón,Cajas y embalajes de productos,24.79,8.96,15.83,VerdeLogística
RES-001943,2021-01-04,2021,1,Plástico,"Film, espumas y plásticos varios",9.41,0.0,9.41,VerdeLogística
RES-001944,2021-01-04,2021,1,E-waste,Componentes y productos defectuosos,6.39,1.96,4.43,VerdeLogística
RES-001945,2021-01-04,2021,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.0,0.8,1.2,EcoRetiro SA
RES-001946,2021-01-04,2021,1,Residuo general,Residuos de oficina y comedor,8.04,0.0,8.04,Municipal
RES-001947,2021-01-04,2021,1,Papel y cartón of.,Papel de impresión y documentos,3.51,1.58,1.93,EcoRetiro SA
RES-001948,2021-01-11,2021,1,Embalaje cartón,Cajas y embalajes de productos,28.04,13.17,14.87,EcoRetiro SA
RES-001949,2021-01-11,2021,1,Plástico,"Film, espumas y plásticos varios",9.26,0.0,9.26,EcoRetiro SA
RES-001950,2021-01-11,2021,1,E-waste,Componentes y productos defectuosos,3.6,1.62,1.99,EcoRetiro SA
RES-001951,2021-01-11,2021,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.75,0.76,0.99,VerdeLogística
RES-001952,2021-01-11,2021,1,Residuo general,Residuos de oficina y comedor,6.09,0.0,6.09,Municipal
RES-001953,2021-01-11,2021,1,Papel y cartón of.,Papel de impresión y documentos,2.75,1.22,1.53,Municipal
RES-001954,2021-01-18,2021,1,Embalaje cartón,Cajas y embalajes de productos,22.84,7.99,14.85,VerdeLogística
RES-001955,2021-01-18,2021,1,Plástico,"Film, espumas y plásticos varios",7.8,0.0,7.8,EcoRetiro SA
RES-001956,2021-01-18,2021,1,E-waste,Componentes y productos defectuosos,6.63,2.68,3.94,Municipal
RES-001957,2021-01-18,2021,1,Pilas y baterías,Pilas agotadas y baterías de litio,1.96,0.77,1.19,EcoRetiro SA
RES-001958,2021-01-18,2021,1,Residuo general,Residuos de oficina y comedor,5.97,0.0,5.97,EcoRetiro SA
RES-001959,2021-01-18,2021,1,Papel y cartón of.,Papel de impresión y documentos,2.97,1.4,1.57,Municipal
RES-001960,2021-01-25,2021,1,Embalaje cartón,Cajas y embalajes de productos,21.62,7.36,14.25,VerdeLogística
RES-001961,2021-01-25,2021,1,Plástico,"Film, espumas y plásticos varios",10.93,0.0,10.93,EcoRetiro SA
RES-001962,2021-01-25,2021,1,E-waste,Componentes y productos defectuosos,5.74,2.46,3.28,VerdeLogística
RES-001963,2021-01-25,2021,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.18,0.76,1.42,EcoRetiro SA
RES-001964,2021-01-25,2021,1,Residuo general,Residuos de oficina y comedor,7.6,0.0,7.6,Municipal
RES-001965,2021-01-25,2021,1,Papel y cartón of.,Papel de impresión y documentos,3.2,1.34,1.86,EcoRetiro SA
RES-001966,2021-02-01,2021,2,Embalaje cartón,Cajas y embalajes de productos,24.29,11.38,12.91,VerdeLogística
RES-001967,2021-02-01,2021,2,Plástico,"Film, espumas y plásticos varios",10.43,0.0,10.43,EcoRetiro SA
RES-001968,2021-02-01,2021,2,E-waste,Componentes y productos defectuosos,6.2,2.56,3.64,EcoRetiro SA
RES-001969,2021-02-01,2021,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.27,0.52,0.75,VerdeLogística
RES-001970,2021-02-01,2021,2,Residuo general,Residuos de oficina y comedor,7.7,0.0,7.7,VerdeLogística
RES-001971,2021-02-01,2021,2,Papel y cartón of.,Papel de impresión y documentos,3.0,1.25,1.75,VerdeLogística
RES-001972,2021-02-08,2021,2,Embalaje cartón,Cajas y embalajes de productos,25.26,11.61,13.64,Municipal
RES-001973,2021-02-08,2021,2,Plástico,"Film, espumas y plásticos varios",8.53,0.0,8.53,EcoRetiro SA
RES-001974,2021-02-08,2021,2,E-waste,Componentes y productos defectuosos,5.49,2.66,2.83,Municipal
RES-001975,2021-02-08,2021,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.56,0.64,0.92,VerdeLogística
RES-001976,2021-02-08,2021,2,Residuo general,Residuos de oficina y comedor,5.2,0.0,5.2,VerdeLogística
RES-001977,2021-02-08,2021,2,Papel y cartón of.,Papel de impresión y documentos,2.97,1.26,1.71,VerdeLogística
RES-001978,2021-02-15,2021,2,Embalaje cartón,Cajas y embalajes de productos,17.8,7.63,10.17,VerdeLogística
RES-001979,2021-02-15,2021,2,Plástico,"Film, espumas y plásticos varios",8.79,0.0,8.79,VerdeLogística
RES-001980,2021-02-15,2021,2,E-waste,Componentes y productos defectuosos,6.59,2.9,3.69,Municipal
RES-001981,2021-02-15,2021,2,Pilas y baterías,Pilas agotadas y baterías de litio,1.89,0.78,1.11,EcoRetiro SA
RES-001982,2021-02-15,2021,2,Residuo general,Residuos de oficina y comedor,9.53,0.0,9.53,EcoRetiro SA
RES-001983,2021-02-15,2021,2,Papel y cartón of.,Papel de impresión y documentos,3.04,1.1,1.93,VerdeLogística
RES-001984,2021-02-22,2021,2,Embalaje cartón,Cajas y embalajes de productos,20.28,8.36,11.92,EcoRetiro SA
RES-001985,2021-02-22,2021,2,Plástico,"Film, espumas y plásticos varios",11.44,0.0,11.44,Municipal
RES-001986,2021-02-22,2021,2,E-waste,Componentes y productos defectuosos,5.25,1.96,3.29,EcoRetiro SA
RES-001987,2021-02-22,2021,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.06,0.9,1.17,EcoRetiro SA
RES-001988,2021-02-22,2021,2,Residuo general,Residuos de oficina y comedor,8.33,0.0,8.33,VerdeLogística
RES-001989,2021-02-22,2021,2,Papel y cartón of.,Papel de impresión y documentos,2.3,1.0,1.3,Municipal
RES-001990,2021-03-01,2021,3,Embalaje cartón,Cajas y embalajes de productos,25.43,10.21,15.22,EcoRetiro SA
RES-001991,2021-03-01,2021,3,Plástico,"Film, espumas y plásticos varios",11.46,0.0,11.46,Municipal
RES-001992,2021-03-01,2021,3,E-waste,Componentes y productos defectuosos,6.05,2.32,3.73,VerdeLogística
RES-001993,2021-03-01,2021,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.21,0.75,1.45,VerdeLogística
RES-001994,2021-03-01,2021,3,Residuo general,Residuos de oficina y comedor,7.17,0.0,7.17,VerdeLogística
RES-001995,2021-03-01,2021,3,Papel y cartón of.,Papel de impresión y documentos,2.9,1.3,1.6,Municipal
RES-001996,2021-03-08,2021,3,Embalaje cartón,Cajas y embalajes de productos,35.63,14.53,21.1,VerdeLogística
RES-001997,2021-03-08,2021,3,Plástico,"Film, espumas y plásticos varios",11.94,0.0,11.94,VerdeLogística
RES-001998,2021-03-08,2021,3,E-waste,Componentes y productos defectuosos,6.82,2.48,4.34,EcoRetiro SA
RES-001999,2021-03-08,2021,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.47,0.97,1.51,VerdeLogística
RES-002000,2021-03-08,2021,3,Residuo general,Residuos de oficina y comedor,7.74,0.0,7.74,Municipal
RES-002001,2021-03-08,2021,3,Papel y cartón of.,Papel de impresión y documentos,4.16,1.84,2.32,VerdeLogística
RES-002002,2021-03-15,2021,3,Embalaje cartón,Cajas y embalajes de productos,22.11,9.7,12.41,Municipal
